,Word,Frequency,Rank,Constant A
22405,Cononiah,2,22405,0.038734360602115735
22406,playedst,2,22406,0.03873608942874382
22407,life!,2,22407,0.0387378182553719
22408,Cilicia;,2,22408,0.038739547081999975
22409,"launched,",2,22409,0.03874127590862805
22410,valour;,2,22410,0.03874300473525613
22411,Seeking,2,22411,0.038744733561884216
22412,Lucky,2,22412,0.038746462388512294
22413,"sharpened,",2,22413,0.03874819121514037
22414,traits,2,22414,0.03874992004176845
22415,discourse;,2,22415,0.03875164886839653
22416,"sheaves,",2,22416,0.03875337769502461
22417,solace,2,22417,0.03875510652165269
22418,"kind.""",2,22418,0.03875683534828077
22419,"marble,",2,22419,0.03875856417490885
22420,doatingly,2,22420,0.038760293001536925
22421,Astonished,2,22421,0.03876202182816501
22422,enriched,2,22422,0.03876375065479309
22423,appointed:,2,22423,0.038765479481421165
22424,plans;,2,22424,0.03876720830804924
22425,Tekoah,2,22425,0.03876893713467732
22426,small:,2,22426,0.0387706659613054
22427,gate!,2,22427,0.038772394787933484
22428,Zachariah,2,22428,0.03877412361456156
22429,Rephaiah,2,22429,0.03877585244118964
22430,obstinacy,2,22430,0.03877758126781772
22431,drinking.,2,22431,0.038779310094445796
22432,"Meshezabeel,",2,22432,0.03878103892107388
22433,extraordinary!--And,2,22433,0.03878276774770196
22434,Asia:,2,22434,0.03878449657433004
22435,"pelican,",2,22435,0.038786225400958114
22436,synagogue's,2,22436,0.03878795422758619
22437,oppression:,2,22437,0.03878968305421428
22438,trifles,2,22438,0.038791411880842355
22439,`If,2,22439,0.03879314070747043
22440,fiend,2,22440,0.03879486953409851
22441,Sheva,2,22441,0.03879659836072659
22442,it;--and,2,22442,0.038798327187354674
22443,rolling,2,22443,0.03880005601398275
22444,Olives,2,22444,0.03880178484061083
22445,Wednesday,2,22445,0.03880351366723891
22446,labours.,2,22446,0.038805242493866986
22447,"previously,",2,22447,0.038806971320495064
22448,"kind-hearted,",2,22448,0.03880870014712315
22449,Bakbukiah,2,22449,0.038810428973751226
22450,"best,""",2,22450,0.038812157800379304
22451,utterly:,2,22451,0.03881388662700738
22452,regardless,2,22452,0.03881561545363546
22453,devoured:,2,22453,0.038817344280263545
22454,from;,2,22454,0.03881907310689162
22455,advances,2,22455,0.0388208019335197
22456,"Ashnah,",2,22456,0.03882253076014778
22457,extraordinary!,2,22457,0.03882425958677586
22458,asps,2,22458,0.03882598841340394
22459,"pardoned,",2,22459,0.03882771724003202
22460,"Bilshan,",2,22460,0.0388294460666601
22461,"wish.""",2,22461,0.038831174893288176
22462,(this,2,22462,0.038832903719916254
22463,boyish,2,22463,0.03883463254654433
22464,"Salvation,",2,22464,0.038836361373172416
22465,despair.,2,22465,0.038838090199800494
22466,blade,2,22466,0.03883981902642857
22467,NURSE'S,2,22467,0.03884154785305665
22468,Fanny.,2,22468,0.03884327667968473
22469,"apartment,",2,22469,0.03884500550631281
22470,mention;,2,22470,0.03884673433294089
22471,farewell.,2,22471,0.03884846315956897
22472,treasurers,2,22472,0.03885019198619705
22473,baker:,2,22473,0.038851920812825125
22474,"plain.""",2,22474,0.03885364963945321
22475,draughts,2,22475,0.03885537846608129
22476,elegantly,2,22476,0.038857107292709366
22477,"Shetharboznai,",2,22477,0.038858836119337443
22478,"graciousness,",2,22478,0.03886056494596552
22479,Abel.,2,22479,0.038862293772593606
22480,"entertainment,",2,22480,0.038864022599221684
22481,lodge.,2,22481,0.03886575142584976
22482,"MADAM,",2,22482,0.03886748025247784
22483,heavenly.,2,22483,0.03886920907910592
22484,TREE,2,22484,0.038870937905733996
22485,Certain,2,22485,0.03887266673236208
22486,avouched,2,22486,0.03887439555899016
22487,led.,2,22487,0.03887612438561824
22488,Surry;,2,22488,0.038877853212246315
22489,stood;,2,22489,0.03887958203887439
22490,"Knightleys,",2,22490,0.03888131086550248
22491,tranquillised,2,22491,0.038883039692130555
22492,one!,2,22492,0.03888476851875863
22493,door?,2,22493,0.03888649734538671
22494,knees;,2,22494,0.03888822617201479
22495,feeble.,2,22495,0.038889954998642874
22496,card-parties.,2,22496,0.03889168382527095
22497,worship:,2,22497,0.03889341265189903
22498,"failure,",2,22498,0.03889514147852711
22499,bars;,2,22499,0.038896870305155186
22500,cheeks;,2,22500,0.03889859913178327
22501,"confess,""",2,22501,0.03890032795841135
22502,"flies,",2,22502,0.03890205678503943
22503,around.,2,22503,0.038903785611667505
22504,repulsive,2,22504,0.03890551443829558
22505,Jezaniah,2,22505,0.03890724326492366
22506,reached.,2,22506,0.038908972091551745
22507,clergyman,2,22507,0.03891070091817982
22508,cymbals.,2,22508,0.0389124297448079
22509,"fortune?""",2,22509,0.03891415857143598
22510,Galilaeans,2,22510,0.03891588739806406
22511,"Ebiasaph,",2,22511,0.03891761622469214
22512,scribe;,2,22512,0.03891934505132022
22513,fainted.,2,22513,0.0389210738779483
22514,contradiction,2,22514,0.038922802704576376
22515,Nahor's,2,22515,0.038924531531204454
22516,"posterity,",2,22516,0.03892626035783254
22517,"private,",2,22517,0.03892798918446062
22518,"""Some",2,22518,0.038929718011088695
22519,ailments,2,22519,0.03893144683771677
22520,"quiet.""",2,22520,0.03893317566434485
22521,taste!,2,22521,0.03893490449097293
22522,hot;,2,22522,0.03893663331760101
22523,faint:,2,22523,0.03893836214422909
22524,harmony,2,22524,0.03894009097085717
22525,flint,2,22525,0.03894181979748525
22526,"close,",2,22526,0.038943548624113325
22527,Barachel,2,22527,0.03894527745074141
22528,temper;,2,22528,0.03894700627736949
22529,rubies:,2,22529,0.038948735103997566
22530,forcibly,2,22530,0.038950463930625644
22531,burning.,2,22531,0.03895219275725372
22532,your's,2,22532,0.038953921583881806
22533,chatty,2,22533,0.038955650410509884
22534,multitude?,2,22534,0.03895737923713796
22535,"watering-place,",2,22535,0.03895910806376604
22536,inexperience,2,22536,0.03896083689039412
22537,sure!,2,22537,0.0389625657170222
22538,hints.,2,22538,0.03896429454365028
22539,musician,2,22539,0.03896602337027836
22540,successfully,2,22540,0.03896775219690644
22541,wailing.,2,22541,0.038969481023534515
22542,"handkerchief,",2,22542,0.03897120985016259
22543,"yesterday,""",2,22543,0.03897293867679068
22544,ill--and,2,22544,0.038974667503418756
22545,minded.,2,22545,0.038976396330046834
22546,contemptuously,2,22546,0.03897812515667491
22547,Ahiam,2,22547,0.03897985398330299
22548,circumcision:,2,22548,0.038981582809931074
22549,"""her",2,22549,0.03898331163655915
22550,art:,2,22550,0.03898504046318723
22551,Submit,2,22551,0.03898676928981531
22552,"Michaelmas,",2,22552,0.038988498116443386
22553,"Mijamin,",2,22553,0.03899022694307147
22554,merchant.,2,22554,0.03899195576969955
22555,"turns,",2,22555,0.03899368459632763
22556,added:,2,22556,0.038995413422955705
22557,indeed.--But,2,22557,0.03899714224958378
22558,"Weymouth.""",2,22558,0.03899887107621187
22559,"once.""",2,22559,0.039000599902839946
22560,alleviations,2,22560,0.039002328729468023
22561,curious.,2,22561,0.0390040575560961
22562,footstool?,2,22562,0.03900578638272418
22563,others?,2,22563,0.03900751520935226
22564,insinuations,2,22564,0.03900924403598034
22565,funeral,2,22565,0.03901097286260842
22566,Whitwell,2,22566,0.0390127016892365
22567,"Anne?""",2,22567,0.039014430515864576
22568,candidly,2,22568,0.039016159342492654
22569,privileges,2,22569,0.03901788816912074
22570,clerk,2,22570,0.03901961699574882
22571,colicky,2,22571,0.039021345822376895
22572,thirty:,2,22572,0.03902307464900497
22573,agonies,2,22573,0.03902480347563305
22574,"lap,",2,22574,0.039026532302261135
22575,Jonah.,2,22575,0.03902826112888921
22576,finery,2,22576,0.03902998995551729
22577,poetical,2,22577,0.03903171878214537
22578,insincere,2,22578,0.03903344760877345
22579,south;,2,22579,0.03903517643540153
22580,reached;,2,22580,0.03903690526202961
22581,Jedaiah,2,22581,0.03903863408865769
22582,enlarged.,2,22582,0.039040362915285766
22583,envy?,2,22583,0.039042091741913844
22584,again--,2,22584,0.03904382056854192
22585,"amusing,",2,22585,0.03904554939517001
22586,planks,2,22586,0.039047278221798085
22587,clothing:,2,22587,0.03904900704842616
22588,intercourse.,2,22588,0.03905073587505424
22589,fatigue,2,22589,0.03905246470168232
22590,altering,2,22590,0.0390541935283104
22591,died?,2,22591,0.03905592235493848
22592,"inclined,",2,22592,0.03905765118156656
22593,Sibmah:,2,22593,0.03905938000819464
22594,"Zattu,",2,22594,0.039061108834822715
22595,"destitute,",2,22595,0.0390628376614508
22596,Ramothgilead;,2,22596,0.03906456648807888
22597,"screens,",2,22597,0.039066295314706956
22598,conduct!,2,22598,0.039068024141335034
22599,"slowly,",2,22599,0.03906975296796311
22600,greeted,2,22600,0.03907148179459119
22601,sinner;,2,22601,0.039073210621219275
22602,furtherance,2,22602,0.03907493944784735
22603,"Abimael,",2,22603,0.03907666827447543
22604,"physicians,",2,22604,0.03907839710110351
22605,odour,2,22605,0.039080125927731586
22606,"foes,",2,22606,0.03908185475435967
22607,establishment.,2,22607,0.03908358358098775
22608,insured,2,22608,0.03908531240761583
22609,"sunder,",2,22609,0.039087041234243905
22610,hart.,2,22610,0.03908877006087198
22611,deceitfully.,2,22611,0.03909049888750007
22612,"circumstances,""",2,22612,0.039092227714128146
22613,heaps:,2,22613,0.039093956540756224
22614,self-evident,2,22614,0.0390956853673843
22615,signify?,2,22615,0.03909741419401238
22616,"Arkite,",2,22616,0.039099143020640464
22617,Tabor.,2,22617,0.03910087184726854
22618,glass.,2,22618,0.03910260067389662
22619,_well_,2,22619,0.0391043295005247
22620,wardrobe;,2,22620,0.039106058327152776
22621,hopeless;,2,22621,0.039107787153780854
22622,know--and,2,22622,0.03910951598040894
22623,graceful.,2,22623,0.03911124480703702
22624,teats,2,22624,0.039112973633665095
22625,contemplation;,2,22625,0.03911470246029317
22626,foresight,2,22626,0.03911643128692125
22627,"infant,",2,22627,0.039118160113549336
22628,"barrel,",2,22628,0.039119888940177414
22629,shillings,2,22629,0.03912161776680549
22630,"gives,",2,22630,0.03912334659343357
22631,Edom?,2,22631,0.03912507542006165
22632,"contentious,",2,22632,0.03912680424668973
22633,"tenderhearted,",2,22633,0.03912853307331781
22634,"Plymouth,",2,22634,0.03913026189994589
22635,"""Pretty",2,22635,0.039131990726573966
22636,governor;,2,22636,0.039133719553202044
22637,risking,2,22637,0.03913544837983013
22638,"ungracious,",2,22638,0.03913717720645821
22639,briskly,2,22639,0.039138906033086285
22640,manifest;,2,22640,0.03914063485971436
22641,cattle?,2,22641,0.03914236368634244
22642,Baalhermon,2,22642,0.03914409251297052
22643,moans,2,22643,0.039145821339598603
22644,decrease.,2,22644,0.03914755016622668
22645,Bristol,2,22645,0.03914927899285476
22646,mightily.,2,22646,0.03915100781948284
22647,Willoughby?,2,22647,0.039152736646110915
22648,describeth,2,22648,0.039154465472739
22649,them--and,2,22649,0.03915619429936708
22650,morning--I,2,22650,0.039157923125995156
22651,"Anath,",2,22651,0.039159651952623234
22652,irrepressible,2,22652,0.03916138077925131
22653,thanked.,2,22653,0.0391631096058794
22654,"perplexities,",2,22654,0.039164838432507475
22655,"slave,",2,22655,0.03916656725913555
22656,Padanaram;,2,22656,0.03916829608576363
22657,"accursed,",2,22657,0.03917002491239171
22658,"maker,",2,22658,0.039171753739019786
22659,"plea,",2,22659,0.03917348256564787
22660,subdued.,2,22660,0.03917521139227595
22661,protestations,2,22661,0.03917694021890403
22662,"magistrate,",2,22662,0.039178669045532105
22663,sedulously,2,22663,0.03918039787216018
22664,Phares,2,22664,0.03918212669878827
22665,Defraud,2,22665,0.039183855525416346
22666,(checking,2,22666,0.039185584352044424
22667,star.,2,22667,0.0391873131786725
22668,reproof;,2,22668,0.03918904200530058
22669,brush,2,22669,0.039190770831928665
22670,"smile.""",2,22670,0.03919249965855674
22671,do?--how,2,22671,0.03919422848518482
22672,diminished.,2,22672,0.0391959573118129
22673,intelligible;,2,22673,0.039197686138440976
22674,story;,2,22674,0.03919941496506906
22675,dulness,2,22675,0.03920114379169714
22676,hoarse,2,22676,0.03920287261832522
22677,"inadvertence,",2,22677,0.039204601444953295
22678,"display,",2,22678,0.03920633027158137
22679,Tharshish,2,22679,0.03920805909820945
22680,Speaking,2,22680,0.039209787924837536
22681,case:,2,22681,0.039211516751465614
22682,"disappointed.""",2,22682,0.03921324557809369
22683,crimsoned,2,22683,0.03921497440472177
22684,"whole.""",2,22684,0.03921670323134985
22685,loaf,2,22685,0.03921843205797793
22686,"Hill,",2,22686,0.03922016088460601
22687,"Hezir,",2,22687,0.03922188971123409
22688,"rejoiceth,",2,22688,0.039223618537862166
22689,Robinson,2,22689,0.039225347364490244
22690,tippet.,2,22690,0.03922707619111833
22691,edifieth,2,22691,0.03922880501774641
22692,"evangelist,",2,22692,0.039230533844374485
22693,situations.,2,22693,0.03923226267100256
22694,"moth,",2,22694,0.03923399149763064
22695,"kindreds,",2,22695,0.039235720324258726
22696,tour,2,22696,0.039237449150886804
22697,heaviness:,2,22697,0.03923917797751488
22698,repentance:,2,22698,0.03924090680414296
22699,"chairs,",2,22699,0.03924263563077104
22700,"""Leave",2,22700,0.039244364457399115
22701,plantedst,2,22701,0.0392460932840272
22702,Aram.,2,22702,0.03924782211065528
22703,"""any",2,22703,0.039249550937283356
22704,felicity;,2,22704,0.039251279763911434
22705,recollection.,2,22705,0.03925300859053951
22706,"Jaazer,",2,22706,0.0392547374171676
22707,"conference,",2,22707,0.039256466243795675
22708,"pursued,",2,22708,0.03925819507042375
22709,'Lord!,2,22709,0.03925992389705183
22710,joys,2,22710,0.03926165272367991
22711,merciful.,2,22711,0.039263381550307994
22712,"Haggi,",2,22712,0.03926511037693607
22713,lamb;,2,22713,0.03926683920356415
22714,"soon?""",2,22714,0.03926856803019223
22715,"impertinent.""",2,22715,0.039270296856820305
22716,Captains,2,22716,0.03927202568344838
22717,scraped,2,22717,0.03927375451007647
22718,"centurions,",2,22718,0.039275483336704546
22719,contentment.,2,22719,0.039277212163332624
22720,"""Being",2,22720,0.0392789409899607
22721,designs.,2,22721,0.03928066981658878
22722,"dish,",2,22722,0.039282398643216865
22723,"in?""",2,22723,0.03928412746984494
22724,shutting,2,22724,0.03928585629647302
22725,intruding,2,22725,0.0392875851231011
22726,shortness,2,22726,0.03928931394972918
22727,eyelids.,2,22727,0.03929104277635726
22728,Hanan,2,22728,0.03929277160298534
22729,pleasantly.,2,22729,0.03929450042961342
22730,softly,2,22730,0.039296229256241495
22731,obeyedst,2,22731,0.03929795808286957
22732,"merchant,",2,22732,0.03929968690949766
22733,brier,2,22733,0.039301415736125736
22734,"less.""",2,22734,0.039303144562753814
22735,take.,2,22735,0.03930487338938189
22736,ones;,2,22736,0.03930660221600997
22737,observation;,2,22737,0.03930833104263805
22738,praised;,2,22738,0.03931005986926613
22739,prospereth.,2,22739,0.03931178869589421
22740,Lot's,2,22740,0.03931351752252229
22741,"shared,",2,22741,0.039315246349150366
22742,corpses.,2,22742,0.039316975175778444
22743,exceeded,2,22743,0.03931870400240653
22744,cliffs,2,22744,0.03932043282903461
22745,"spikenard,",2,22745,0.039322161655662685
22746,dwelling;,2,22746,0.03932389048229076
22747,request:,2,22747,0.03932561930891884
22748,vessels;,2,22748,0.039327348135546926
22749,abundance;,2,22749,0.039329076962175004
22750,Shushan;,2,22750,0.03933080578880308
22751,observation.,2,22751,0.03933253461543116
22752,accurately,2,22752,0.03933426344205924
22753,offered;,2,22753,0.03933599226868732
22754,"flying,",2,22754,0.0393377210953154
22755,fight:,2,22755,0.03933944992194348
22756,"nut,""",2,22756,0.039341178748571556
22757,"Hattil,",2,22757,0.039342907575199634
22758,"unhappy.""",2,22758,0.03934463640182771
22759,right.--,2,22759,0.0393463652284558
22760,ringstraked,2,22760,0.039348094055083875
22761,dish.,2,22761,0.03934982288171195
22762,"meanness,",2,22762,0.03935155170834003
22763,Immanuel.,2,22763,0.03935328053496811
22764,"Ohad,",2,22764,0.039355009361596194
22765,unicorn.,2,22765,0.03935673818822427
22766,was--in,2,22766,0.03935846701485235
22767,leaven;,2,22767,0.03936019584148043
22768,"stock,",2,22768,0.039361924668108506
22769,"Never,",2,22769,0.03936365349473659
22770,"damp,",2,22770,0.03936538232136467
22771,occupying,2,22771,0.039367111147992746
22772,"Devil,",2,22772,0.039368839974620824
22773,Mahershalalhashbaz.,2,22773,0.0393705688012489
22774,Mareshah.,2,22774,0.03937229762787699
22775,traced,2,22775,0.039374026454505065
22776,"composedly,",2,22776,0.03937575528113314
22777,escaped;,2,22777,0.03937748410776122
22778,avowal,2,22778,0.0393792129343893
22779,know--it,2,22779,0.03938094176101738
22780,entrance.,2,22780,0.03938267058764546
22781,garner;,2,22781,0.03938439941427354
22782,"proceeded,",2,22782,0.03938612824090162
22783,"Jemuel,",2,22783,0.039387857067529695
22784,fainter,2,22784,0.03938958589415777
22785,"plan.""",2,22785,0.03939131472078586
22786,"""once",2,22786,0.039393043547413936
22787,Midianites:,2,22787,0.039394772374042014
22788,"upper,",2,22788,0.03939650120067009
22789,Crying,2,22789,0.03939823002729817
22790,fly:,2,22790,0.039399958853926255
22791,turn;,2,22791,0.03940168768055433
22792,deficiencies,2,22792,0.03940341650718241
22793,sister-in-law.,2,22793,0.03940514533381049
22794,"carefully,",2,22794,0.03940687416043857
22795,doeth.,2,22795,0.039408602987066645
22796,twice;,2,22796,0.03941033181369473
22797,riot,2,22797,0.03941206064032281
22798,"Richmond,",2,22798,0.039413789466950885
22799,gracious.,2,22799,0.03941551829357896
22800,"imprudent,",2,22800,0.03941724712020704
22801,"Shalmai,",2,22801,0.039418975946835126
22802,duly,2,22802,0.039420704773463204
22803,shared,2,22803,0.03942243360009128
22804,traveller's,2,22804,0.03942416242671936
22805,blasphemous,2,22805,0.03942589125334744
22806,Shimea,2,22806,0.03942762007997552
22807,pitied:,2,22807,0.0394293489066036
22808,Elliott,2,22808,0.03943107773323168
22809,"happen?""",2,22809,0.03943280655985976
22810,dinner:,2,22810,0.039434535386487835
22811,asses;,2,22811,0.03943626421311592
22812,is--I,2,22812,0.039437993039744
22813,"direct,",2,22813,0.039439721866372075
22814,"proofs,",2,22814,0.03944145069300015
22815,"roes,",2,22815,0.03944317951962823
22816,Laconia,2,22816,0.03944490834625631
22817,"excessively,",2,22817,0.039446637172884394
22818,girding,2,22818,0.03944836599951247
22819,Tyre;,2,22819,0.03945009482614055
22820,bakers.,2,22820,0.03945182365276863
22821,properly.,2,22821,0.039453552479396706
22822,"Hosea,",2,22822,0.03945528130602479
22823,"tombs,",2,22823,0.03945701013265287
22824,"years,""",2,22824,0.039458738959280946
22825,"Jebus,",2,22825,0.039460467785909024
22826,Jeroboam's,2,22826,0.0394621966125371
22827,apprehended;,2,22827,0.03946392543916519
22828,Chapel,2,22828,0.039465654265793265
22829,lightness,2,22829,0.03946738309242134
22830,"ceaseth,",2,22830,0.03946911191904942
22831,eyes--,2,22831,0.0394708407456775
22832,favourites,2,22832,0.039472569572305584
22833,stare,2,22833,0.03947429839893366
22834,another's.,2,22834,0.03947602722556174
22835,symmetry?,2,22835,0.03947775605218982
22836,that--I,2,22836,0.039479484878817896
22837,"Howbeit,",2,22837,0.039481213705445974
22838,prevented.,2,22838,0.03948294253207406
22839,"morality,",2,22839,0.039484671358702136
22840,remnant;,2,22840,0.039486400185330214
22841,"MENE,",2,22841,0.03948812901195829
22842,ungodly;,2,22842,0.03948985783858637
22843,you--a,2,22843,0.039491586665214455
22844,"landlord,",2,22844,0.03949331549184253
22845,"wake,",2,22845,0.03949504431847061
22846,"directions,",2,22846,0.03949677314509869
22847,sentiment.,2,22847,0.03949850197172677
22848,"pole,",2,22848,0.03950023079835485
22849,"relate,",2,22849,0.03950195962498293
22850,spoke),2,22850,0.03950368845161101
22851,inevitable.,2,22851,0.039505417278239086
22852,Weeping,2,22852,0.039507146104867163
22853,"ranks,",2,22853,0.03950887493149524
22854,regard;,2,22854,0.039510603758123326
22855,"Palmer?""",2,22855,0.039512332584751404
22856,"Nobody,",2,22856,0.03951406141137948
22857,ripe.,2,22857,0.03951579023800756
22858,sharpened,2,22858,0.03951751906463564
22859,woods.,2,22859,0.03951924789126372
22860,mint,2,22860,0.0395209767178918
22861,here.--,2,22861,0.03952270554451988
22862,Saul?,2,22862,0.03952443437114796
22863,miserable!,2,22863,0.039526163197776035
22864,"Migdol,",2,22864,0.03952789202440412
22865,"sodomites,",2,22865,0.0395296208510322
22866,swearing,2,22866,0.039531349677660275
22867,"gentleman.""",2,22867,0.03953307850428835
22868,match-making.,2,22868,0.03953480733091643
22869,"""Well--if",2,22869,0.039536536157544516
22870,"limits,",2,22870,0.039538264984172594
22871,ensamples,2,22871,0.03953999381080067
22872,awkward;,2,22872,0.03954172263742875
22873,Gad:,2,22873,0.03954345146405683
22874,fastening,2,22874,0.039545180290684906
22875,Haman;,2,22875,0.03954690911731299
22876,Togarmah,2,22876,0.03954863794394107
22877,long-standing,2,22877,0.03955036677056915
22878,forgotten:,2,22878,0.039552095597197225
22879,perturbation,2,22879,0.0395538244238253
22880,"Middleton.""",2,22880,0.03955555325045339
22881,otherwise;,2,22881,0.039557282077081465
22882,word?,2,22882,0.03955901090370954
22883,"completion,",2,22883,0.03956073973033762
22884,Riblah.,2,22884,0.0395624685569657
22885,pit?,2,22885,0.039564197383593784
22886,"hateth,",2,22886,0.03956592621022186
22887,Belial:,2,22887,0.03956765503684994
22888,discovery.,2,22888,0.03956938386347802
22889,"Malchiel,",2,22889,0.039571112690106096
22890,livery,2,22890,0.03957284151673418
22891,defying,2,22891,0.03957457034336226
22892,potter:,2,22892,0.03957629916999034
22893,dance;,2,22893,0.039578027996618415
22894,look!,2,22894,0.03957975682324649
22895,"Colonel,""",2,22895,0.03958148564987457
22896,impudence.,2,22896,0.039583214476502655
22897,"Hatita,",2,22897,0.03958494330313073
22898,educated,2,22898,0.03958667212975881
22899,"Rezeph,",2,22899,0.03958840095638689
22900,`you,2,22900,0.03959012978301497
22901,delineated,2,22901,0.03959185860964305
22902,"gladly,",2,22902,0.03959358743627113
22903,dreaming,2,22903,0.03959531626289921
22904,clerks,2,22904,0.039597045089527286
22905,marrying.,2,22905,0.039598773916155364
22906,Anne?,2,22906,0.03960050274278345
22907,Iron,2,22907,0.039602231569411527
22908,strait:,2,22908,0.039603960396039604
22909,stoned.,2,22909,0.03960568922266768
22910,crop,2,22910,0.03960741804929576
22911,Musgroves',2,22911,0.03960914687592384
22912,gainsaying,2,22912,0.03961087570255192
22913,"Sered,",2,22913,0.03961260452918
22914,Emma--but,2,22914,0.03961433335580808
22915,earthquakes,2,22915,0.03961606218243616
22916,contradictory,2,22916,0.039617791009064235
22917,resignation,2,22917,0.03961951983569232
22918,Perez,2,22918,0.0396212486623204
22919,"feasting,",2,22919,0.039622977488948476
22920,darker,2,22920,0.039624706315576554
22921,"affectation,",2,22921,0.03962643514220463
22922,"Bethmaachah,",2,22922,0.039628163968832716
22923,Worm,2,22923,0.039629892795460794
22924,"is?""",2,22924,0.03963162162208887
22925,incensed,2,22925,0.03963335044871695
22926,leper;,2,22926,0.03963507927534503
22927,"gained,",2,22927,0.03963680810197311
22928,watry,2,22928,0.03963853692860119
22929,vows:,2,22929,0.03964026575522927
22930,winketh,2,22930,0.03964199458185735
22931,circumcision?,2,22931,0.039643723408485425
22932,affixed,2,22932,0.0396454522351135
22933,Bath!,2,22933,0.03964718106174159
22934,foreskin.,2,22934,0.039648909888369666
22935,"wasted,",2,22935,0.039650638714997744
22936,cut.,2,22936,0.03965236754162582
22937,considerately,2,22937,0.0396540963682539
22938,sneering,2,22938,0.039655825194881984
22939,repeatedly;,2,22939,0.03965755402151006
22940,"platter,",2,22940,0.03965928284813814
22941,boy?,2,22941,0.03966101167476622
22942,"Atad,",2,22942,0.039662740501394296
22943,material;,2,22943,0.03966446932802238
22944,foreign,2,22944,0.03966619815465046
22945,connecting,2,22945,0.03966792698127854
22946,useful;,2,22946,0.039669655807906615
22947,(excepting,2,22947,0.03967138463453469
22948,hard.,2,22948,0.03967311346116278
22949,loaves;,2,22949,0.039674842287790855
22950,graved,2,22950,0.03967657111441893
22951,"granted,",2,22951,0.03967829994104701
22952,reformation.,2,22952,0.03968002876767509
22953,innermost,2,22953,0.03968175759430317
22954,mouths.,2,22954,0.03968348642093125
22955,cups:,2,22955,0.03968521524755933
22956,lowered,2,22956,0.03968694407418741
22957,Samaria?,2,22957,0.039688672900815486
22958,flight:,2,22958,0.039690401727443564
22959,deduction,2,22959,0.03969213055407165
22960,twofold,2,22960,0.03969385938069973
22961,"purified,",2,22961,0.039695588207327805
22962,profound,2,22962,0.03969731703395588
22963,powers.,2,22963,0.03969904586058396
22964,"nail,",2,22964,0.039700774687212045
22965,Eber.,2,22965,0.03970250351384012
22966,specimen,2,22966,0.0397042323404682
22967,stonest,2,22967,0.03970596116709628
22968,Persians,2,22968,0.03970768999372436
22969,early:,2,22969,0.03970941882035244
22970,sack.,2,22970,0.03971114764698052
22971,perhaps--but,2,22971,0.0397128764736086
22972,"cottage.""",2,22972,0.039714605300236676
22973,"that;""",2,22973,0.039716334126864754
22974,oppressed.,2,22974,0.03971806295349283
22975,many?,2,22975,0.03971979178012092
22976,"country.""",2,22976,0.039721520606748995
22977,forest;,2,22977,0.03972324943337707
22978,singular,2,22978,0.03972497826000515
22979,(since,2,22979,0.03972670708663323
22980,Teaching,2,22980,0.03972843591326131
22981,Richmond.,2,22981,0.03973016473988939
22982,house-maid,2,22982,0.03973189356651747
22983,affright,2,22983,0.03973362239314555
22984,delightful;,2,22984,0.039735351219773625
22985,smitest,2,22985,0.03973708004640171
22986,Shelah:,2,22986,0.03973880887302979
22987,noted,2,22987,0.039740537699657866
22988,word's,2,22988,0.039742266526285944
22989,benches,2,22989,0.03974399535291402
22990,"Korhites,",2,22990,0.0397457241795421
22991,openly;,2,22991,0.039747453006170184
22992,"crisis,",2,22992,0.03974918183279826
22993,enviable,2,22993,0.03975091065942634
22994,"Cherub,",2,22994,0.03975263948605442
22995,"Zoba,",2,22995,0.039754368312682496
22996,"destiny,",2,22996,0.03975609713931058
22997,"satisfied,""",2,22997,0.03975782596593866
22998,Hananeel,2,22998,0.03975955479256674
22999,widower,2,22999,0.039761283619194815
23000,"tares,",2,23000,0.03976301244582289
23001,Eve,2,23001,0.03976474127245098
23002,nostrils.,2,23002,0.039766470099079056
23003,case),2,23003,0.039768198925707134
23004,Rabbath,2,23004,0.03976992775233521
23005,Mahalath,2,23005,0.03977165657896329
23006,diseases;,2,23006,0.039773385405591374
23007,to-morrow:,2,23007,0.03977511423221945
23008,jealousy:,2,23008,0.03977684305884753
23009,"speeches,",2,23009,0.03977857188547561
23010,cuttings,2,23010,0.039780300712103686
23011,beetle,2,23011,0.039782029538731764
23012,attainable.,2,23012,0.03978375836535985
23013,"Bedad,",2,23013,0.03978548719198793
23014,Togarmah.,2,23014,0.039787216018616005
23015,"Zimran,",2,23015,0.03978894484524408
23016,"Asp,",2,23016,0.03979067367187216
23017,good-breeding.,2,23017,0.039792402498500246
23018,"ospray,",2,23018,0.039794131325128324
23019,labours;,2,23019,0.0397958601517564
23020,Williams,2,23020,0.03979758897838448
23021,needlework.,2,23021,0.03979931780501256
23022,distinguished;,2,23022,0.03980104663164064
23023,recovered.,2,23023,0.03980277545826872
23024,"ceasing,",2,23024,0.0398045042848968
23025,"forced,",2,23025,0.039806233111524876
23026,"solicitude,",2,23026,0.039807961938152954
23027,consider:,2,23027,0.03980969076478104
23028,"""So,",2,23028,0.03981141959140912
23029,"Assos,",2,23029,0.039813148418037195
23030,Bethshemesh;,2,23030,0.03981487724466527
23031,"retract,",2,23031,0.03981660607129335
23032,descent,2,23032,0.03981833489792143
23033,"considerations,",2,23033,0.03982006372454951
23034,me!--I,2,23034,0.03982179255117759
23035,People,2,23035,0.03982352137780567
