Airline_Code,Airline_ID,Source_Airport,Source_Airport_ID,Destination_Airport,Destination_Airport_ID,Codeshare,Stops,Equipment
4Q,10758,KBL,2050,MZR,2053,,0,319
4T,1401,AYT,1688,ZRH,1678,,0,320
4T,1401,BSL,4053,HRG,1130,,0,320
4T,1401,HRG,1130,ZRH,1678,,0,320
4T,1401,PRN,1742,ZRH,1678,,0,320
4T,1401,SKP,1737,ZRH,1678,,0,320
4U,2548,AGP,1230,STR,350,,0,320 319
4U,2548,AGP,1230,TXL,351,,0,319
4U,2548,ALG,210,CGN,344,,0,319
4U,2548,AMS,580,HAM,342,,0,CRJ
4U,2548,AOI,4309,DUS,345,,0,CRJ
4U,2548,AOI,4309,TXL,351,,0,CRJ
4U,2548,ARN,737,CGN,344,,0,CRJ
4U,2548,ARN,737,DUS,345,,0,CRJ
4U,2548,ARN,737,HAM,342,,0,CRJ
4U,2548,ATH,3941,CGN,344,,0,319
4U,2548,ATH,3941,STR,350,,0,319
4U,2548,AYT,1688,CGN,344,,0,320
4U,2548,BCN,1218,CGN,344,,0,320 319
4U,2548,BCN,1218,DUS,345,,0,320 319
4U,2548,BCN,1218,HAJ,352,,0,319
4U,2548,BCN,1218,HAM,342,,0,319
4U,2548,BCN,1218,STR,350,,0,319 320
4U,2548,BDS,1506,STR,350,,0,319
4U,2548,BEG,1739,STR,350,,0,319
4U,2548,BGO,636,HAM,342,,0,CRJ
4U,2548,BHX,469,HAM,342,,0,CRJ
4U,2548,BHX,469,TXL,351,,0,319
4U,2548,BIA,1321,CGN,344,,0,319
4U,2548,BIA,1321,DUS,345,,0,320
4U,2548,BIA,1321,HAM,342,,0,CRJ
4U,2548,BIA,1321,STR,350,,0,319
4U,2548,BIA,1321,TXL,351,,0,320
4U,2548,BIO,1216,DUS,345,,0,CRJ
4U,2548,BIO,1216,STR,350,,0,CRJ 319
4U,2548,BLQ,1538,CGN,344,,0,319
4U,2548,BLQ,1538,TXL,351,,0,319
4U,2548,BRE,353,STR,350,,0,319 CRJ
4U,2548,BRI,1501,CGN,344,,0,319
4U,2548,BRI,1501,DUS,345,,0,CRJ
4U,2548,BRI,1501,STR,350,,0,319
4U,2548,BRU,302,STR,350,,0,319 CRJ
4U,2548,BSL,4053,DUS,345,,0,CRJ
4U,2548,BUD,1489,CGN,344,,0,319 320 CRJ
4U,2548,BUD,1489,HAM,342,,0,CRJ
4U,2548,BUD,1489,STR,350,,0,319 CRJ
4U,2548,CAG,1519,CGN,344,,0,319
4U,2548,CAG,1519,DUS,345,,0,CRJ
4U,2548,CAG,1519,STR,350,,0,319
4U,2548,CDG,1382,HAM,342,,0,319 CRJ
4U,2548,CFU,1460,CGN,344,,0,320 319
4U,2548,CFU,1460,DRS,338,,0,319
4U,2548,CFU,1460,STR,350,,0,319
4U,2548,CGN,344,CLY,1322,,0,319
4U,2548,CGN,344,CTA,1509,,0,319
4U,2548,CGN,344,DBV,1200,,0,319
4U,2548,CGN,344,DRS,338,,0,319 CRJ
4U,2548,CGN,344,DUB,599,,0,319
4U,2548,CGN,344,EDI,535,,0,319
4U,2548,CGN,344,FAO,1626,,0,319 320
4U,2548,CGN,344,FCO,1555,,0,319 320
4U,2548,CGN,344,FDH,382,,0,319 CRJ
4U,2548,CGN,344,HAM,342,,0,319 CRJ
4U,2548,CGN,344,HDF,5557,,0,CRJ
4U,2548,CGN,344,HER,1452,,0,320 319
4U,2548,CGN,344,IBZ,1225,,0,320 319
4U,2548,CGN,344,JMK,1468,,0,319
4U,2548,CGN,344,JTR,1479,,0,319
4U,2548,CGN,344,KGS,1458,,0,319
4U,2548,CGN,344,KLU,4322,,0,CRJ
4U,2548,CGN,344,KVA,1462,,0,319 320
4U,2548,CGN,344,LEJ,348,,0,CRJ 319 320
4U,2548,CGN,344,LHR,507,,0,319 320
4U,2548,CGN,344,LIS,1638,,0,319 320
4U,2548,CGN,344,LPA,1054,,0,319
4U,2548,CGN,344,MAN,478,,0,319
4U,2548,CGN,344,MXP,1524,,0,319 CRJ
4U,2548,CGN,344,NAP,1561,,0,319 320
4U,2548,CGN,344,NCE,1354,,0,319 320
4U,2548,CGN,344,OLB,1520,,0,319
4U,2548,CGN,344,PMI,3998,,0,320 319
4U,2548,CGN,344,PMO,1512,,0,319 CRJ
4U,2548,CGN,344,PRG,1587,,0,319 320 CRJ
4U,2548,CGN,344,PSA,1562,,0,319
4U,2548,CGN,344,PUY,1203,,0,319 CRJ
4U,2548,CGN,344,RAK,1075,,0,319
4U,2548,CGN,344,RHO,1472,,0,320
4U,2548,CGN,344,RJK,1205,,0,319
4U,2548,CGN,344,RLG,772,,0,319
4U,2548,CGN,344,SAW,4317,,0,319 320
4U,2548,CGN,344,SJJ,1646,,0,319
4U,2548,CGN,344,SKG,1486,,0,319 320
4U,2548,CGN,344,SPU,1206,,0,319
4U,2548,CGN,344,STN,548,,0,319
4U,2548,CGN,344,SUF,1508,,0,319
4U,2548,CGN,344,SZG,1612,,0,319
4U,2548,CGN,344,TLV,1590,,0,319 320
4U,2548,CGN,344,TUN,287,,0,319
4U,2548,CGN,344,TXL,351,,0,319 320
4U,2548,CGN,344,VCE,1551,,0,320 319
4U,2548,CGN,344,VIE,1613,,0,319 320
4U,2548,CGN,344,VRN,1550,,0,319
4U,2548,CGN,344,WAW,679,,0,CRJ
4U,2548,CGN,344,XRY,1226,,0,319
4U,2548,CGN,344,ZAD,1209,,0,319
4U,2548,CGN,344,ZAG,1208,,0,CRJ 319
4U,2548,CGN,344,ZRH,1678,,0,320 319
4U,2548,CTA,1509,DUS,345,,0,CRJ
4U,2548,CTA,1509,HAJ,352,,0,319
4U,2548,CTA,1509,HAM,342,,0,319
4U,2548,CTA,1509,STR,350,,0,319
4U,2548,CTA,1509,TXL,351,,0,319
4U,2548,CWL,488,DUS,345,,0,CRJ
4U,2548,DBV,1200,DUS,345,,0,CRJ
4U,2548,DBV,1200,HAJ,352,,0,319
4U,2548,DBV,1200,HAM,342,,0,319
4U,2548,DBV,1200,STR,350,,0,319
4U,2548,DBV,1200,TXL,351,,0,320
4U,2548,DRS,338,DUS,345,,0,319 CRJ
4U,2548,DRS,338,STR,350,,0,319 CRJ
4U,2548,DTM,373,HDF,5557,,0,319
4U,2548,DTM,373,MUC,346,,0,319
4U,2548,DTM,373,PMI,3998,,0,319 320
4U,2548,DTM,373,SAW,4317,,0,319
4U,2548,DTM,373,SPU,1206,,0,319
4U,2548,DUB,599,DUS,345,,0,CRJ
4U,2548,DUS,345,GVA,1665,,0,CRJ
4U,2548,DUS,345,HDF,5557,,0,CRJ
4U,2548,DUS,345,HER,1452,,0,319
4U,2548,DUS,345,IBZ,1225,,0,320
4U,2548,DUS,345,KTW,671,,0,CRJ
4U,2548,DUS,345,LEJ,348,,0,CRJ
4U,2548,DUS,345,LYS,1335,,0,CRJ
4U,2548,DUS,345,MAD,1229,,0,CRJ
4U,2548,DUS,345,MPL,1359,,0,CRJ
4U,2548,DUS,345,MXP,1524,,0,CRJ 320
4U,2548,DUS,345,NQY,481,,0,CRJ
4U,2548,DUS,345,NUE,347,,0,CRJ
4U,2548,DUS,345,OLB,1520,,0,CRJ
4U,2548,DUS,345,PMI,3998,,0,320
4U,2548,DUS,345,POZ,674,,0,CRJ
4U,2548,DUS,345,PRG,1587,,0,CRJ
4U,2548,DUS,345,PRN,1742,,0,319
4U,2548,DUS,345,SKG,1486,,0,319 320
4U,2548,DUS,345,SPU,1206,,0,319
4U,2548,DUS,345,SUF,1508,,0,CRJ
4U,2548,DUS,345,TRN,1526,,0,CRJ
4U,2548,DUS,345,VCE,1551,,0,320 319
4U,2548,DUS,345,WAW,679,,0,CRJ
4U,2548,DUS,345,WRO,680,,0,CRJ
4U,2548,DUS,345,ZAD,1209,,0,CRJ
4U,2548,FAO,1626,HAM,342,,0,319
4U,2548,FAO,1626,STR,350,,0,319 320
4U,2548,FCO,1555,HAJ,352,,0,319
4U,2548,FCO,1555,HAM,342,,0,319
4U,2548,FCO,1555,STR,350,,0,319
4U,2548,FCO,1555,TXL,351,,0,319
4U,2548,FKB,4166,HAM,342,,0,CRJ
4U,2548,FMM,3986,HAM,342,,0,CRJ
4U,2548,FMM,3986,TXL,351,,0,CRJ
4U,2548,FRA,340,HDF,5557,,0,CRJ
4U,2548,GVA,1665,HAM,342,,0,CRJ
4U,2548,HAJ,352,HER,1452,,0,319
4U,2548,HAJ,352,MXP,1524,,0,319
4U,2548,HAJ,352,NAP,1561,,0,319
4U,2548,HAJ,352,PMI,3998,,0,319
4U,2548,HAJ,352,PRN,1742,,0,319
4U,2548,HAJ,352,SAW,4317,,0,319
4U,2548,HAJ,352,SKG,1486,,0,319
4U,2548,HAJ,352,SPU,1206,,0,319
4U,2548,HAJ,352,STN,548,,0,319
4U,2548,HAJ,352,STR,350,,0,319
4U,2548,HAJ,352,SUF,1508,,0,319
4U,2548,HAJ,352,VCE,1551,,0,319
4U,2548,HAJ,352,VIE,1613,,0,319
4U,2548,HAM,342,HER,1452,,0,319
4U,2548,HAM,342,KLU,4322,,0,319 CRJ
4U,2548,HAM,342,LHR,507,,0,319 CRJ
4U,2548,HAM,342,MAD,1229,,0,CRJ
4U,2548,HAM,342,MAN,478,,0,CRJ
4U,2548,HAM,342,MXP,1524,,0,319 CRJ
4U,2548,HAM,342,NAP,1561,,0,319
4U,2548,HAM,342,NCE,1354,,0,319
4U,2548,HAM,342,NUE,347,,0,CRJ
4U,2548,HAM,342,OLB,1520,,0,319
4U,2548,HAM,342,OSL,644,,0,CRJ
4U,2548,HAM,342,PMI,3998,,0,319
4U,2548,HAM,342,PRG,1587,,0,CRJ
4U,2548,HAM,342,PRN,1742,,0,319
4U,2548,HAM,342,RJK,1205,,0,319
4U,2548,HAM,342,SAW,4317,,0,319
4U,2548,HAM,342,SKG,1486,,0,319
4U,2548,HAM,342,SPU,1206,,0,319
4U,2548,HAM,342,STR,350,,0,319 CRJ
4U,2548,HAM,342,TLS,1273,,0,CRJ
4U,2548,HAM,342,VCE,1551,,0,319 CRJ
4U,2548,HAM,342,VIE,1613,,0,319 CRJ
4U,2548,HAM,342,VRN,1550,,0,CRJ
4U,2548,HAM,342,ZRH,1678,,0,319 CRJ
4U,2548,HDF,5557,STR,350,,0,CRJ
4U,2548,HEL,421,TXL,351,,0,319
4U,2548,HER,1452,STR,350,,0,319
4U,2548,HER,1452,TXL,351,,0,319
4U,2548,IBZ,1225,STR,350,,0,319
4U,2548,IBZ,1225,TXL,351,,0,319
4U,2548,KLU,4322,TXL,351,,0,319 CRJ
4U,2548,KRK,669,STR,350,,0,CRJ
4U,2548,KVA,1462,STR,350,,0,319
4U,2548,LEJ,348,STR,350,,0,319 CRJ
4U,2548,LHR,507,STR,350,,0,319 320
4U,2548,LHR,507,TXL,351,,0,319 320
4U,2548,LIN,1529,TXL,351,,0,319
4U,2548,LIS,1638,STR,350,,0,319
4U,2548,MXP,1524,STR,350,,0,CRJ 319
4U,2548,NAP,1561,STR,350,,0,319
4U,2548,NCE,1354,TXL,351,,0,319
4U,2548,NUE,347,TXL,351,,0,319
4U,2548,OLB,1520,STR,350,,0,319
4U,2548,PMI,3998,STR,350,,0,319 320
4U,2548,PMI,3998,TXL,351,,0,320
4U,2548,PRN,1742,STR,350,,0,319
4U,2548,PRN,1742,TXL,351,,0,319
4U,2548,RJK,1205,STR,350,,0,319
4U,2548,RLG,772,STR,350,,0,319
4U,2548,SAW,4317,STR,350,,0,319
4U,2548,SAW,4317,TXL,351,,0,319
4U,2548,SJJ,1646,STR,350,,0,319
4U,2548,SJJ,1646,TXL,351,,0,319
4U,2548,SKG,1486,STR,350,,0,319 320
4U,2548,SPU,1206,STR,350,,0,319 320
4U,2548,SPU,1206,TXL,351,,0,319
4U,2548,STN,548,STR,350,,0,319
4U,2548,STR,350,SUF,1508,,0,319
4U,2548,STR,350,TXL,351,,0,320 319 CRJ
4U,2548,STR,350,VIE,1613,,0,319 320 CRJ
4U,2548,STR,350,ZAD,1209,,0,319
4U,2548,STR,350,ZAG,1208,,0,319
4U,2548,TXL,351,VIE,1613,,0,319 320
4U,2548,TXL,351,VRN,1550,,0,319
4U,2548,TXL,351,ZAD,1209,,0,319
4Y,1173,AKI,7217,TLT,7218,,0,CNA
4Y,1173,ATT,4385,KUK,7094,,0,CNA
4Y,1173,BET,3599,ATT,4385,,0,CNA
4Y,1173,BET,3599,EEK,7093,,0,CNA
4Y,1173,BET,3599,GNU,8202,,0,CNA
4Y,1173,BET,3599,KPN,7201,,0,CNA
4Y,1173,BET,3599,KWN,7206,,0,CNA
4Y,1173,BET,3599,KWT,7095,,0,CNA
4Y,1173,BET,3599,MLL,7097,,0,CNA
4Y,1173,BET,3599,NME,8199,,0,CNA
4Y,1173,BET,3599,WTL,7099,,0,CNA
4Y,1173,CYF,6960,BET,3599,,0,CNA
4Y,1173,EEK,7093,KWN,7206,,0,CNA
4Y,1173,GNU,8202,PTU,3430,,0,CNA
4Y,1173,KKH,7213,KWK,7096,,0,CNA
4Y,1173,KPN,7201,CYF,6960,,0,CNA
4Y,1173,KUK,7094,NUP,7212,,0,CNA
4Y,1173,KWK,7096,BET,3599,,0,CNA
4Y,1173,MLL,7097,PQS,7216,,0,CNA
4Y,1173,NME,8199,OOK,8200,,0,CNA
4Y,1173,NUP,7212,BET,3599,,0,CNA
4Y,1173,OOK,8200,TNK,8201,,0,CNA
4Y,1173,PQS,7216,BET,3599,,0,CNA
4Y,1173,PTU,3430,BET,3599,,0,CNA
4Y,1173,TLT,7218,BET,3599,,0,CNA
4Y,1173,TNK,8201,WWT,8203,,0,CNA
4Y,1173,WTL,7099,KKH,7213,,0,CNA
4Y,1173,WWT,8203,BET,3599,,0,CNA
5C,1581,BOC,1865,SJO,1885,,0,DHT
5C,1581,DRK,6945,SJO,1885,,0,DHT
5C,1581,FON,6731,XQP,1889,,0,DHT
5C,1581,GLF,1879,PJM,5847,,0,DHT
5C,1581,LIR,1881,SJO,1885,,0,DHT
5C,1581,LIR,1881,SYQ,5848,,0,DHT
5C,1581,LIR,1881,TNO,5844,,0,DHT
5C,1581,MGA,1863,SJO,1885,,0,DHT
5C,1581,NOB,1884,TMU,6732,,0,CNA
5C,1581,PJM,5847,SJO,1885,,0,DHT
5C,1581,PMZ,1887,SJO,1885,,0,CNA
5C,1581,SJO,1885,FON,6731,,0,DHT
5C,1581,SJO,1885,GLF,1879,,0,DHT
5C,1581,SJO,1885,NOB,1884,,0,CNA
5C,1581,SJO,1885,TMU,6732,,0,DHT
5C,1581,SJO,1885,TNO,5844,,0,DHT
5C,1581,SJO,1885,TTQ,5842,,0,CNA
5C,1581,SJO,1885,XQP,1889,,0,CNA DHT
5C,1581,XQP,1889,PMZ,1887,,0,CNA
5G,4496,ACC,248,KMS,5556,,0,AT7
5H,8576,EDL,1138,LOK,1143,,0,DH8
5H,8576,EDL,1138,NBO,4059,,0,DH8 CRJ
5H,8576,JUB,1173,NBO,4059,,0,CRJ
5H,8576,KIS,1140,EDL,1138,,0,CRJ
5H,8576,KIS,1140,NBO,4059,,0,CRJ CNA
5H,8576,LAU,1144,MYD,5694,,0,DH8
5H,8576,MBA,1145,NBO,4059,,0,CRJ
5H,8576,MBA,1145,ZNZ,1186,,0,CRJ
5H,8576,MYD,5694,NBO,4059,,0,DH8
5H,8576,NBO,4059,LOK,1143,,0,DH8
5J,1683,BCD,2423,CEB,4206,,0,320 ATR
5J,1683,BCD,2423,CGY,2400,,0,ATR
5J,1683,BCD,2423,DVO,4090,,0,320
5J,1683,BCD,2423,MNL,2397,,0,320 319
5J,1683,BKI,3269,MNL,2397,,0,320
5J,1683,BKK,3885,MNL,2397,,0,320
5J,1683,BWN,3272,MNL,2397,,0,320
5J,1683,BXU,4200,CEB,4206,,0,319
5J,1683,CAN,3370,MNL,2397,,0,320
5J,1683,CEB,4206,CGM,6012,,0,ATR
5J,1683,CEB,4206,CGY,2400,,0,ATR 320 319
5J,1683,CEB,4206,CRK,4140,,0,319
5J,1683,CEB,4206,DGT,2425,,0,ATR
5J,1683,CEB,4206,DPL,4201,,0,ATR
5J,1683,CEB,4206,DVO,4090,,0,320 319
5J,1683,CEB,4206,GES,6011,,0,320
5J,1683,CEB,4206,HKG,3077,,0,320
5J,1683,CEB,4206,ICN,3930,,0,320
5J,1683,CEB,4206,ILO,2429,,0,319 320
5J,1683,CEB,4206,KLO,2430,,0,320
5J,1683,CEB,4206,LGP,4203,,0,ATR
5J,1683,CEB,4206,MNL,2397,,0,319 320 330 ATR
5J,1683,CEB,4206,MPH,4002,,0,ATR
5J,1683,CEB,4206,OZC,4204,,0,ATR
5J,1683,CEB,4206,PAG,2401,,0,ATR
5J,1683,CEB,4206,PPS,2433,,0,320
5J,1683,CEB,4206,PUS,2372,,0,320
5J,1683,CEB,4206,SIN,3316,,0,320
5J,1683,CEB,4206,SUG,6016,,0,ATR
5J,1683,CEB,4206,TAC,2422,,0,ATR 319
5J,1683,CEB,4206,USU,4199,,0,ATR
5J,1683,CEB,4206,ZAM,2404,,0,319
5J,1683,CGK,3275,MNL,2397,,0,320
5J,1683,CGY,2400,DVO,4090,,0,ATR
5J,1683,CGY,2400,ILO,2429,,0,319
5J,1683,CRK,4140,HKG,3077,,0,319
5J,1683,CRK,4140,MFM,3121,,0,319
5J,1683,CRK,4140,SIN,3316,,0,319
5J,1683,CYZ,6733,MNL,2397,,0,319
5J,1683,DPL,4201,DVO,4090,,0,ATR
5J,1683,DPL,4201,MNL,2397,,0,320 319
5J,1683,DPS,3940,MNL,2397,,0,320
5J,1683,DVO,4090,ILO,2429,,0,320 319
5J,1683,DVO,4090,MNL,2397,,0,320 330
5J,1683,DVO,4090,PPS,2433,,0,319
5J,1683,DVO,4090,ZAM,2404,,0,319
5J,1683,DXB,2188,MNL,2397,,0,330
5J,1683,GES,6011,ILO,2429,,0,319
5J,1683,HAN,3199,MNL,2397,,0,319
5J,1683,HKG,3077,ILO,2429,,0,319
5J,1683,HKG,3077,MNL,2397,,0,320
5J,1683,HKT,3179,MNL,2397,,0,320
5J,1683,ICN,3930,KLO,2430,,0,320
5J,1683,ICN,3930,MNL,2397,,0,330
5J,1683,ILO,2429,MNL,2397,,0,320 319
5J,1683,ILO,2429,PPS,2433,,0,319
5J,1683,ILO,2429,SIN,3316,,0,319
5J,1683,KUL,3304,MNL,2397,,0,320
5J,1683,LAO,4202,MNL,2397,,0,319
5J,1683,MFM,3121,MNL,2397,,0,319
5J,1683,MNL,2397,NGO,3942,,0,320
5J,1683,MNL,2397,NRT,2279,,0,320
5J,1683,MNL,2397,PAG,2401,,0,319 320
5J,1683,MNL,2397,PEK,3364,,0,320
5J,1683,MNL,2397,PUS,2372,,0,320
5J,1683,MNL,2397,PVG,3406,,0,320
5J,1683,MNL,2397,REP,3035,,0,320
5J,1683,MNL,2397,SGN,3205,,0,320
5J,1683,MNL,2397,SJI,2435,,0,319
5J,1683,MNL,2397,TAC,2422,,0,320
5J,1683,MNL,2397,TAG,3994,,0,319
5J,1683,MNL,2397,TPE,2276,,0,320
5J,1683,MNL,2397,USU,4199,,0,ATR
5J,1683,MNL,2397,VRC,6022,,0,319
5J,1683,MNL,2397,WNP,6018,,0,ATR
5J,1683,MNL,2397,XMN,3383,,0,320
5M,4436,ANU,2874,NEV,6079,,0,BNI
5N,503,ARH,4362,CSH,6110,Y,0,AN4
5N,503,ARH,4362,LED,2948,,0,735
5N,503,ARH,4362,MMK,2949,Y,0,AN4
5N,503,ARH,4362,NNM,4371,,0,AT5
5N,503,ARH,4362,SVO,2985,,0,735
5N,503,ARH,4362,USK,4369,Y,0,AN4
5N,503,LED,2948,MMK,2949,,0,735
5N,503,LED,2948,SCW,2989,,0,735
5N,503,MMK,2949,SVO,2985,,0,735
5N,503,MMK,2949,TOS,663,Y,0,AN4
5N,503,SCW,2989,SVO,2985,,0,735
5P,10650,ANF,2651,IQQ,2649,,0,737
5P,10650,CCP,2656,SCL,2650,,0,737
5P,10650,IQQ,2649,SCL,2650,,0,737
5P,10650,SCL,2650,ANF,2651,,0,737
5Q,18232,AEP,2442,MVD,2816,,0,AT7
5Q,18232,AEP,2442,PDP,6777,,0,AT7
5Q,18232,ASU,2699,MVD,2816,,0,AT7
5Q,18232,CWB,2545,MVD,2816,,0,AT7
5Q,18232,EZE,3988,MVD,2816,,0,AT7
5Q,18232,GIG,2560,MVD,2816,,0,AT7 319
5Q,18232,GRU,2564,MVD,2816,,0,AT7 319
5Q,18232,MVD,2816,POA,2599,,0,AT7
5Q,18232,MVD,2816,SCL,2650,,0,319
5T,1623,YBK,29,YCS,5487,Y,0,ATR
5T,1623,YBK,29,YXN,5534,Y,0,ATR
5T,1623,YCB,32,YCO,37,,0,DH8 73M
5T,1623,YCB,32,YYH,183,,0,DH8
5T,1623,YCB,32,YZF,196,,0,DH8 73M
5T,1623,YCO,37,YZF,196,,0,DH8 73M
5T,1623,YCS,5487,YRT,132,Y,0,ATR AT4
5T,1623,YCY,40,YFB,55,,0,DH8
5T,1623,YCY,40,YIO,75,,0,DH8
5T,1623,YEG,49,YZF,196,,0,73M 733
5T,1623,YEK,50,YXN,5534,Y,0,ATR AT4
5T,1623,YEK,50,YYQ,187,Y,0,ATR AT4
5T,1623,YEV,54,YVQ,155,,0,73M 733
5T,1623,YFB,55,YGT,5495,,0,BE1 DH8
5T,1623,YFB,55,YOW,100,,0,73M
5T,1623,YFB,55,YRT,132,,0,73M
5T,1623,YFB,55,YTE,140,,0,BE1 DH8
5T,1623,YFB,55,YUX,148,,0,BE1 DH8
5T,1623,YFB,55,YXP,170,,0,DH8
5T,1623,YGT,5495,YIO,75,,0,DH8
5T,1623,YGT,5495,YUX,148,,0,DH8 BE1
5T,1623,YHK,69,YYH,183,,0,DH8
5T,1623,YHK,69,YZF,196,,0,DH8
5T,1623,YRT,132,YBK,29,Y,0,AT4
5T,1623,YRT,132,YEK,50,,1,ATR
5T,1623,YRT,132,YUT,147,Y,0,AT4
5T,1623,YRT,132,YYQ,187,Y,0,ATR FRJ AT4
5T,1623,YRT,132,YZF,196,,0,73M
5T,1623,YRT,132,YZS,41,Y,0,ATR AT4
5T,1623,YTH,141,YYQ,187,Y,0,ATR
5T,1623,YVM,152,YXP,170,,0,DH8
5T,1623,YVQ,155,YZF,196,,0,73M 733
5T,1623,YWG,160,YRT,132,Y,0,FRJ ATR
5T,1623,YWG,160,YYQ,187,Y,0,FRJ
5T,1623,YXN,5534,YRT,132,Y,0,ATR AT4
5T,1623,YZF,196,YYH,183,,0,DH8
5T,1623,YZS,41,YUT,147,Y,0,AT4
5Z,18946,ELL,8492,JNB,813,,0,BEH
5Z,18946,JNB,813,MGH,827,,0,BEH
6E,2850,AMD,2994,BLR,3131,,0,320
6E,2850,AMD,2994,BOM,2997,,0,320
6E,2850,AMD,2994,CCU,3043,,0,320
6E,2850,AMD,2994,DEL,3093,,0,320
6E,2850,AMD,2994,GOI,3007,,0,320
6E,2850,AMD,2994,HYD,3141,,0,320
6E,2850,AMD,2994,JAI,3098,,0,320
6E,2850,AMD,2994,MAA,3144,,0,320
6E,2850,AMD,2994,PNQ,3017,,0,320
6E,2850,BBI,3042,BLR,3131,,0,320
6E,2850,BBI,3042,BOM,2997,,0,320
6E,2850,BBI,3042,CCU,3043,,0,320
6E,2850,BBI,3042,DEL,3093,,0,320
6E,2850,BBI,3042,HYD,3141,,0,320
6E,2850,BBI,3042,VTZ,3066,,0,320
6E,2850,BDQ,3001,BOM,2997,,0,320
6E,2850,BDQ,3001,DEL,3093,,0,320
6E,2850,BKK,3885,CCU,3043,,0,320
6E,2850,BKK,3885,DEL,3093,,0,320
6E,2850,BLR,3131,BOM,2997,,0,320
6E,2850,BLR,3131,CCU,3043,,0,320
6E,2850,BLR,3131,COK,3136,,0,320
6E,2850,BLR,3131,DEL,3093,,0,320
6E,2850,BLR,3131,GAU,6173,,0,320
6E,2850,BLR,3131,GOI,3007,,0,320
6E,2850,BLR,3131,HYD,3141,,0,320
6E,2850,BLR,3131,JAI,3098,,0,320
6E,2850,BLR,3131,LKO,3105,,0,320
6E,2850,BLR,3131,MAA,3144,,0,320
6E,2850,BLR,3131,NAG,3015,,0,320
6E,2850,BLR,3131,PNQ,3017,,0,320
6E,2850,BLR,3131,TRV,3153,,0,320
6E,2850,BLR,3131,VTZ,3066,,0,320
6E,2850,BOM,2997,CCU,3043,,0,320
6E,2850,BOM,2997,CJB,3135,,0,320
6E,2850,BOM,2997,COK,3136,,0,320
6E,2850,BOM,2997,DEL,3093,,0,320
6E,2850,BOM,2997,DXB,2188,,0,320
6E,2850,BOM,2997,GAU,6173,,0,320
6E,2850,BOM,2997,GOI,3007,,0,320
6E,2850,BOM,2997,HYD,3141,,0,320
6E,2850,BOM,2997,IDR,3008,,0,320
6E,2850,BOM,2997,IXC,3089,,0,320
6E,2850,BOM,2997,IXJ,3100,,0,320
6E,2850,BOM,2997,JAI,3098,,0,320
6E,2850,BOM,2997,LKO,3105,,0,320
6E,2850,BOM,2997,MAA,3144,,0,320
6E,2850,BOM,2997,MCT,2194,,0,320
6E,2850,BOM,2997,NAG,3015,,0,320
6E,2850,BOM,2997,PAT,3061,,0,320
6E,2850,BOM,2997,SXR,3112,,0,320
6E,2850,BOM,2997,TRV,3153,,0,320
6E,2850,CCU,3043,DEL,3093,,0,320
6E,2850,CCU,3043,DIB,6443,,0,320
6E,2850,CCU,3043,GAU,6173,,0,320
6E,2850,CCU,3043,HYD,3141,,0,320
6E,2850,CCU,3043,IMF,3050,,0,320
6E,2850,CCU,3043,IXA,3038,,0,320
6E,2850,CCU,3043,IXB,3040,,0,320
6E,2850,CCU,3043,IXR,3063,,0,320
6E,2850,CCU,3043,JAI,3098,,0,320
6E,2850,CCU,3043,MAA,3144,,0,320
6E,2850,CCU,3043,NAG,3015,,0,320
6E,2850,CCU,3043,PAT,3061,,0,320
6E,2850,CCU,3043,PNQ,3017,,0,320
6E,2850,CCU,3043,RPR,3020,,0,320
6E,2850,CJB,3135,DEL,3093,,0,320
6E,2850,CJB,3135,MAA,3144,,0,320
6E,2850,COK,3136,DEL,3093,,0,320
6E,2850,COK,3136,DXB,2188,,0,320
6E,2850,COK,3136,HYD,3141,,0,320
6E,2850,COK,3136,MAA,3144,,0,320
6E,2850,COK,3136,TRV,3153,,0,320
6E,2850,DEL,3093,DIB,6443,,0,320
6E,2850,DEL,3093,DXB,2188,,0,320
6E,2850,DEL,3093,GAU,6173,,0,320
6E,2850,DEL,3093,GOI,3007,,0,320
6E,2850,DEL,3093,HYD,3141,,0,320
6E,2850,DEL,3093,IDR,3008,,0,320
6E,2850,DEL,3093,IXB,3040,,0,320
6E,2850,DEL,3093,IXJ,3100,,0,320
6E,2850,DEL,3093,IXR,3063,,0,320
6E,2850,DEL,3093,KTM,3125,,0,320
6E,2850,DEL,3093,LKO,3105,,0,320
6E,2850,DEL,3093,MAA,3144,,0,320
6E,2850,DEL,3093,NAG,3015,,0,320
6E,2850,DEL,3093,PAT,3061,,0,320
6E,2850,DEL,3093,PNQ,3017,,0,320
6E,2850,DEL,3093,RPR,3020,,0,320
6E,2850,DEL,3093,SXR,3112,,0,320
6E,2850,DEL,3093,VNS,3084,,0,320
6E,2850,DIB,6443,GAU,6173,,0,320
6E,2850,DXB,2188,HYD,3141,,0,320
6E,2850,DXB,2188,MAA,3144,,0,320
6E,2850,DXB,2188,TRV,3153,,0,320
6E,2850,GAU,6173,IMF,3050,,0,320
6E,2850,GAU,6173,IXA,3038,,0,320
6E,2850,GAU,6173,IXB,3040,,0,320
6E,2850,GOI,3007,HYD,3141,,0,320
6E,2850,HYD,3141,JAI,3098,,0,320
6E,2850,HYD,3141,MAA,3144,,0,320
6E,2850,HYD,3141,PNQ,3017,,0,320
